date,Change,open,high,low,close,volume,Value,Market_Cap
2021-08-27,0.93,1301.12,1313.2,1285.16,1313.2,650784954.0,21233.2,4978837.96
2021-08-30,1.14,1313.2,1329.62,1313.2,1328.14,658447305.0,21013.92,5035418.41
2021-08-31,0.25,1328.14,1336.14,1325.69,1331.47,721851955.0,22741.71,5048227.46
2021-09-01,0.24,1331.47,1338.02,1328.13,1334.65,703957324.0,24119.16,5060362.68
2021-09-06,0.88,1334.65,1348.36,1334.65,1346.39,927733434.0,27992.31,5152133.5
2021-09-07,-0.33,1346.39,1353.66,1340.32,1341.9,851246778.0,26477.23,5147684.82
2021-09-08,-0.62,1341.9,1344.49,1328.35,1333.61,611200712.0,19460.44,5116807.44
2021-09-09,0.78,1333.61,1345.59,1332.67,1343.98,616563019.0,19418.63,5159105.67
2021-09-10,0.1,1343.98,1350.43,1343.98,1345.31,571944195.0,19104.14,5167110.12
2021-09-13,-0.29,1345.31,1350.69,1340.5,1341.43,752276520.0,22923.61,5152073.68
2021-09-14,-0.13,1341.43,1349.13,1336.84,1339.7,709588201.0,19462.85,5146218.62
2021-09-15,0.46,1339.7,1347.7,1334.97,1345.83,670820650.0,19021.08,5169685.86
2021-09-16,0.0,1345.83,1353.12,1341.23,1345.87,577910640.0,18015.05,5169459.09
2021-09-17,0.5,1345.87,1356.45,1345.87,1352.64,824040091.0,25770.02,5195970.22
2021-09-20,-0.16,1352.64,1365.92,1349.18,1350.48,862743540.0,24299.32,5191953.23
2021-09-21,-0.79,1350.48,1350.48,1324.82,1339.84,837662400.0,23263.85,5150730.55
2021-09-22,0.81,1339.84,1350.71,1336.63,1350.68,757334626.0,18798.92,5191835.01
2021-09-23,0.15,1350.68,1361.09,1350.43,1352.76,975970739.0,23092.5,5200564.64
2021-09-24,-0.12,1352.76,1356.97,1348.07,1351.17,657288878.0,18111.92,5194210.01
2021-09-27,-1.94,1351.17,1354.38,1324.99,1324.99,760324227.0,21538.43,5096176.72
2021-09-28,1.08,1324.99,1341.81,1316.41,1339.31,607605170.0,18162.09,5150906.35
2021-09-29,-0.01,1339.31,1340.9,1328.17,1339.21,583079551.0,16783.14,5151308.08
2021-09-30,0.21,1339.21,1348.89,1339.21,1342.06,460221098.0,14926.81,5162398.08
2021-10-01,-0.53,1342.06,1344.06,1332.97,1334.89,715825858.0,22841.91,5134653.5
2021-10-04,0.35,1334.89,1347.49,1333.53,1339.54,719117166.0,22714.56,5152598.28
2021-10-05,1.13,1339.54,1354.63,1339.54,1354.63,616153910.0,19082.84,5210414.19
2021-10-06,0.6,1354.63,1362.82,1354.63,1362.82,618355864.0,19233.42,5241779.21
2021-10-07,0.23,1362.82,1367.64,1360.57,1365.99,674759516.0,19710.65,5259011.99
2021-10-08,0.49,1365.99,1373.18,1365.93,1372.73,610066276.0,17690.07,5285195.22
2021-10-11,1.56,1372.73,1394.64,1372.73,1394.09,738659371.0,22556.83,5427926.59
2021-10-12,0.05,1394.09,1400.78,1389.43,1394.8,715907286.0,21885.02,5433366.0
2021-10-13,-0.21,1394.8,1400.67,1389.61,1391.91,618799791.0,18617.38,5424360.27
2021-10-14,0.0,1391.91,1398.67,1388.89,1391.85,704970014.0,21927.32,5424108.14
2021-10-15,0.06,1391.85,1399.03,1388.0,1392.7,750479685.0,21822.42,5420043.51
2021-10-18,0.2,1392.7,1402.63,1390.88,1395.53,771734357.0,23444.5,5438733.28
2021-10-19,-0.01,1395.53,1399.66,1388.95,1395.33,607146159.0,19313.33,5437813.13
2021-10-20,-0.11,1395.33,1401.76,1376.15,1393.8,815490754.0,23561.99,5432640.07
2021-10-21,-0.65,1393.8,1398.45,1384.77,1384.77,686877568.0,20847.03,5397574.37
2021-10-22,0.32,1384.77,1393.7,1384.77,1389.24,773044172.0,21375.79,5415607.2
2021-10-25,-0.28,1389.24,1395.72,1385.4,1385.4,871790556.0,26909.78,5400358.85
2021-10-26,0.45,1385.4,1393.03,1377.56,1391.63,710336901.0,20776.96,5425093.76
2021-10-27,2.26,1391.63,1423.02,1391.63,1423.02,905884854.0,28152.37,5547350.38
2021-10-28,1.05,1423.02,1440.64,1420.42,1438.01,828849419.0,25683.53,5606149.18
2021-10-29,0.44,1438.01,1447.62,1432.19,1444.27,939292875.0,28678.69,5630912.86
2021-11-01,-0.37,1444.27,1451.81,1435.57,1438.97,1087472904.0,33118.61,5610653.04
2021-11-02,0.94,1438.97,1452.46,1438.83,1452.46,977835663.0,28635.1,5664443.04
2021-11-03,-0.56,1452.46,1463.63,1440.67,1444.3,1460536705.0,42988.44,5632993.67
2021-11-04,0.28,1444.3,1451.98,1435.84,1448.34,901388208.0,27687.51,5654754.73
2021-11-05,0.56,1448.34,1459.93,1444.51,1456.51,842665993.0,25958.6,5686855.51
2021-11-08,0.76,1456.51,1470.49,1456.51,1467.57,1040313669.0,31264.49,5730520.08
2021-11-09,-0.41,1467.57,1474.2,1457.57,1461.5,996545150.0,29782.31,5706707.1
2021-11-10,0.24,1461.5,1470.19,1457.98,1465.02,955769334.0,29562.43,5720959.22
2021-11-11,-0.18,1465.02,1472.89,1449.18,1462.35,1229936027.0,37915.0,5717223.42
2021-11-12,0.75,1462.35,1474.98,1453.22,1473.37,926168020.0,26359.91,5760398.91
2021-11-15,0.22,1473.37,1481.96,1466.01,1476.57,1142572750.0,33868.33,5772885.1
2021-11-16,-0.69,1476.57,1476.97,1459.08,1466.45,1191823089.0,34611.43,5733361.07
2021-11-17,0.64,1466.45,1477.04,1464.78,1475.85,831910316.0,25892.96,5770112.16
2021-11-18,-0.41,1475.85,1482.68,1469.83,1469.83,1055737791.0,34746.87,5746842.09
2021-11-19,-1.19,1469.83,1481.53,1434.69,1452.35,1484855385.0,44569.53,5679131.97
2021-11-22,-0.35,1452.35,1466.46,1442.85,1447.25,1237525900.0,36397.4,5659676.46
2021-11-23,1.13,1447.25,1463.63,1438.41,1463.63,850767719.0,25993.59,5723755.19
2021-11-24,1.72,1463.63,1491.05,1463.63,1488.87,1073182389.0,35673.51,5822751.25
2021-11-25,0.8,1488.87,1505.36,1488.87,1500.81,971855829.0,31582.33,5869144.76
2021-11-26,-0.52,1500.81,1511.68,1488.83,1493.03,1019028978.0,35072.6,5838962.78
2021-11-29,-0.55,1493.03,1493.03,1464.83,1484.84,963166804.0,31355.23,5808071.01
2021-11-30,-0.43,1484.84,1503.09,1471.57,1478.44,1044092876.0,34196.88,5785708.3
2021-12-01,0.46,1478.44,1487.68,1471.3,1485.19,851083917.0,26415.54,5812183.71
2021-12-02,-0.21,1485.19,1493.84,1482.05,1482.05,738824797.0,22856.99,5805228.82
2021-12-03,-2.61,1482.05,1491.2,1443.32,1443.32,1059135090.0,32654.76,5655502.07
2021-12-06,-2.06,1443.32,1452.55,1400.87,1413.58,1001072740.0,31184.08,5534717.58
2021-12-07,2.35,1413.58,1446.77,1413.58,1446.77,727192370.0,21525.19,5664447.7
2021-12-08,0.42,1446.77,1460.28,1446.77,1452.87,749379249.0,21444.52,5688065.95
2021-12-09,1.04,1452.87,1467.98,1446.88,1467.98,644654454.0,19337.46,5747854.78
2021-12-10,-0.3,1467.98,1475.85,1461.78,1463.54,777011047.0,22832.52,5731077.08
2021-12-13,0.87,1463.54,1481.7,1463.54,1476.21,838585602.0,25726.87,5780727.45
2021-12-14,-0.01,1476.21,1485.14,1469.21,1476.02,936518593.0,27519.99,5779746.6
2021-12-15,-0.04,1476.02,1481.67,1468.21,1475.5,883549106.0,25719.31,5778262.22
2021-12-16,0.08,1475.5,1482.32,1468.95,1476.61,907165567.0,26846.36,5782453.17
2021-12-17,0.22,1476.61,1487.73,1476.61,1479.79,1083206958.0,34248.54,5794898.24
2021-12-20,-0.17,1479.79,1483.85,1468.88,1477.33,942030076.0,28798.16,5785576.33
2021-12-21,0.1,1477.33,1486.03,1472.43,1478.74,873144628.0,28476.19,5678912.79
2021-12-22,-0.07,1478.74,1489.24,1471.84,1477.67,1034991836.0,33460.13,5787521.39
2021-12-23,-1.4,1477.67,1481.21,1447.14,1456.96,1330270813.0,45434.97,5706841.57
2021-12-24,1.38,1456.96,1478.8,1456.32,1477.03,864570483.0,25332.74,5785224.28
2021-12-27,0.8,1477.03,1490.12,1469.91,1488.88,729078514.0,21945.78,5831513.16
2021-12-28,0.37,1488.88,1499.77,1483.97,1494.39,976621982.0,29091.53,5853879.94
2021-12-29,-0.57,1494.39,1498.91,1485.82,1485.82,819835693.0,25471.94,5820514.58
2021-12-30,0.01,1490.96,1493.38,1484.82,1485.97,720626396.0,22001.18,5821713.97
2021-12-31,0.83,1485.97,1499.07,1485.97,1498.28,836316557.0,26057.06,5870036.97
2022-01-04,1.82,1508.55,1526.69,1507.19,1525.58,842087429.0,28565.38,5976854.08
2022-01-05,-0.2,1525.58,1535.82,1522.5,1522.5,1029929045.0,32919.58,5972310.51
2022-01-06,0.4,1522.5,1536.24,1518.18,1528.57,1096443570.0,35342.4,5989108.32
2022-01-07,-0.01,1534.1,1534.52,1524.96,1528.48,1001228663.0,31864.37,5989266.23
2022-01-10,-1.62,1528.48,1536.45,1503.71,1503.71,1348908426.0,41774.33,5893896.87
2022-01-11,-0.76,1503.71,1512.05,1488.4,1492.31,1226623259.0,35913.98,5849289.05
2022-01-12,1.22,1489.11,1510.51,1464.49,1510.51,1096711849.0,35665.99,5926702.86
2022-01-13,-0.96,1510.51,1522.6,1495.13,1496.05,960693409.0,30788.87,5870512.19
2022-01-14,0.0,1496.05,1503.25,1476.68,1496.02,764435966.0,22844.07,5870156.4
2022-01-17,-2.89,1496.02,1503.86,1452.84,1452.84,949120339.0,31205.35,5704341.7
2022-01-18,-0.96,1439.29,1452.14,1424.65,1438.94,714517405.0,22935.69,5649862.69
2022-01-19,0.27,1438.68,1449.11,1434.46,1442.79,618142449.0,22963.43,5665428.23
2022-01-20,1.56,1438.99,1469.08,1432.58,1465.3,761322705.0,22411.23,5715401.9
2022-01-21,0.52,1465.3,1477.09,1463.06,1472.89,782129948.0,22945.51,5791179.54
2022-01-24,-2.25,1472.89,1472.89,1432.18,1439.71,789100469.0,24747.92,5661607.52
2022-01-25,2.77,1439.71,1479.58,1424.36,1479.58,725379850.0,22182.73,5818150.74
2022-01-26,0.14,1479.58,1490.45,1478.41,1481.58,782776332.0,23456.13,5826582.32
2022-01-27,-0.73,1481.58,1486.39,1464.06,1470.76,540145040.0,16743.22,5784240.5
2022-01-28,0.56,1470.76,1484.48,1465.22,1478.96,673645779.0,20622.2,5817191.24
2022-02-07,1.26,1498.8,1505.69,1493.89,1497.66,543007165.0,18011.36,5891707.32
2022-02-08,0.22,1496.26,1503.33,1491.78,1500.99,697691107.0,22512.58,5906340.87
2022-02-09,0.29,1501.67,1511.72,1499.53,1505.38,762711111.0,25186.71,5923481.92
2022-02-10,0.09,1510.66,1512.88,1495.7,1506.79,645659490.0,21895.96,5975876.12
2022-02-11,-0.34,1502.83,1508.54,1499.06,1501.71,609081670.0,21582.99,5956610.97
2022-02-14,-1.98,1486.73,1495.99,1471.96,1471.96,776547904.0,25878.44,5839126.91
2022-02-15,1.41,1471.96,1495.56,1470.06,1492.75,572793800.0,19125.02,5920834.78
2022-02-16,-0.04,1499.07,1499.5,1486.68,1492.1,679793911.0,20018.92,5918395.58
2022-02-17,1.06,1492.1,1507.99,1492.1,1507.99,721494451.0,22763.68,5981243.15
2022-02-18,-0.21,1494.3,1507.29,1492.38,1504.84,670891800.0,21992.0,5968893.37
2022-02-21,0.4,1504.96,1516.63,1500.97,1510.84,762283906.0,23388.02,5992703.39
2022-02-22,-0.49,1499.18,1506.38,1484.81,1503.47,875223388.0,28199.52,5963790.02
2022-02-23,0.59,1509.12,1520.78,1507.37,1512.3,663252050.0,22357.93,6007555.1
2022-02-24,-1.15,1508.73,1513.25,1473.76,1494.85,1112651584.0,34969.21,5942528.38
2022-02-25,0.27,1494.85,1512.05,1494.85,1498.89,956767501.0,30690.57,5959051.08
2022-02-28,-0.58,1499.43,1502.36,1487.57,1490.13,697996425.0,23546.21,5924292.93
2022-03-01,0.58,1493.93,1501.73,1491.48,1498.78,812274082.0,26276.77,5958084.96
2022-03-02,-0.88,1499.37,1500.41,1479.55,1485.52,897548630.0,30273.99,5905377.89
2022-03-03,1.31,1492.48,1505.0,1487.69,1505.0,885299988.0,30118.11,5983665.06
2022-03-04,0.02,1505.0,1509.19,1501.39,1505.33,1184408980.0,35588.92,5984913.68
2022-03-07,-0.42,1500.65,1505.32,1493.87,1499.05,947762821.0,31396.11,5959898.89
2022-03-08,-1.69,1487.37,1495.97,1473.71,1473.71,1007890513.0,34486.09,5855011.87
2022-03-09,0.0,1478.43,1482.86,1462.8,1473.74,905952646.0,30489.38,5855030.77
2022-03-10,0.36,1485.11,1488.59,1479.08,1479.08,628584897.0,21150.59,5880417.72
2022-03-11,-0.85,1479.08,1480.29,1458.88,1466.54,1191195278.0,34744.88,5830961.95
2022-03-14,-1.38,1459.28,1461.06,1439.19,1446.25,829963401.0,27164.61,5751033.12
2022-03-15,0.45,1444.92,1453.07,1437.27,1452.74,652564567.0,21779.72,5777100.26
2022-03-16,0.45,1459.68,1462.98,1453.91,1459.33,607410842.0,18727.27,5803315.86
2022-03-17,0.14,1466.56,1467.74,1459.14,1461.34,701118408.0,21373.75,5812814.68
2022-03-18,0.53,1461.34,1474.86,1461.34,1469.1,1009871659.0,29662.96,5842554.01
2022-03-21,1.76,1474.78,1494.95,1474.38,1494.95,759618914.0,24162.04,5882741.93
2022-03-22,0.59,1500.08,1507.71,1498.48,1503.78,915662165.0,28437.44,5918034.64
2022-03-23,-0.1,1505.76,1513.9,1501.67,1502.34,836058232.0,28004.42,5911930.94
2022-03-24,-0.27,1503.91,1505.39,1495.18,1498.26,764138531.0,24808.82,5895706.59
2022-03-25,0.02,1500.17,1503.29,1494.55,1498.5,1013152230.0,30244.5,5896969.59
2022-03-28,-1.02,1490.44,1496.79,1473.8,1483.18,1034784343.0,32844.4,5837595.72
2022-03-29,0.98,1487.57,1498.45,1487.57,1497.76,711171308.0,23452.96,5903988.12
2022-03-30,-0.48,1491.92,1503.89,1483.9,1490.51,874943400.0,28646.74,5876934.0
2022-03-31,0.11,1492.5,1498.41,1488.27,1492.15,655193120.0,21772.79,5807567.78
2022-04-01,1.63,1492.15,1516.87,1484.13,1516.44,1189576790.0,31989.43,6036203.51
2022-04-04,0.54,1528.87,1530.95,1522.82,1524.7,747052836.0,26713.64,6071214.34
2022-04-05,-0.31,1521.4,1527.57,1519.28,1520.03,675430600.0,21784.29,6055251.7
2022-04-06,0.19,1510.69,1523.75,1507.62,1522.9,906726497.0,29962.61,6066355.65
2022-04-07,-1.35,1524.12,1524.92,1502.35,1502.35,763171770.0,27103.26,5984294.33
2022-04-08,-1.35,1504.31,1507.73,1482.0,1482.0,736793724.0,23518.54,5903636.59
2022-04-12,-1.8,1487.94,1490.58,1455.25,1455.25,655606667.0,21252.16,5797426.06
2022-04-13,1.51,1459.48,1477.2,1448.52,1477.2,648495522.0,22026.83,5886736.21
2022-04-14,-0.34,1483.08,1484.34,1471.75,1472.12,494443695.0,18468.05,5867413.83
2022-04-15,-0.92,1470.32,1478.95,1456.39,1458.56,779199069.0,25024.26,5813551.26
2022-04-18,-1.78,1455.04,1456.07,1425.07,1432.6,793781035.0,26016.82,5710359.9
2022-04-19,-1.83,1435.82,1442.04,1406.45,1406.45,667686238.0,22623.59,5578388.72
2022-04-20,-1.55,1401.63,1410.64,1384.72,1384.72,659024592.0,20484.26,5520708.07
2022-04-21,-1.05,1369.8,1392.33,1356.58,1370.21,780083133.0,23760.63,5463397.27
2022-04-22,0.66,1378.28,1392.89,1352.43,1379.23,792066100.0,24751.91,5498269.24
2022-04-25,-4.95,1377.75,1382.13,1298.38,1310.92,719213158.0,21914.77,5226136.09
2022-04-26,2.32,1285.4,1341.34,1261.4,1341.34,697371920.0,20977.8,5350049.34
2022-04-27,0.93,1331.73,1355.92,1314.81,1353.77,494644926.0,14568.36,5401373.36
2022-04-28,-0.21,1353.48,1358.07,1344.1,1350.99,460026086.0,13289.86,5391541.58
2022-04-29,1.17,1347.08,1369.31,1343.24,1366.8,573527537.0,18744.13,5454736.74
2022-05-04,-1.33,1366.11,1366.39,1348.68,1348.68,508875508.0,14439.21,5382701.61
2022-05-05,0.89,1361.62,1362.18,1331.41,1360.68,510096773.0,15339.67,5430044.5
2022-05-06,-2.31,1333.55,1350.09,1328.13,1329.26,536422024.0,16978.02,5304662.04
2022-05-09,-4.49,1313.49,1314.52,1265.54,1269.62,645241314.0,18746.02,5066220.62
2022-05-10,1.89,1240.93,1293.56,1232.57,1293.56,646104483.0,17775.51,5161609.29
2022-05-11,0.62,1295.39,1305.17,1277.91,1301.53,395524960.0,11504.79,5193829.63
2022-05-12,-4.82,1290.4,1291.65,1238.05,1238.84,528900902.0,15758.37,4944503.18
2022-05-13,-4.53,1235.03,1237.8,1180.6,1182.77,783938843.0,20347.84,4721358.02
2022-05-16,-0.91,1208.05,1215.96,1170.59,1171.95,554956689.0,14563.44,4676200.56
2022-05-17,4.81,1164.32,1228.37,1156.54,1228.37,556097505.0,14284.09,4902112.57
2022-05-18,1.01,1240.06,1249.84,1222.92,1240.76,537235065.0,13826.06,4951541.84
2022-05-19,0.07,1211.31,1246.66,1211.07,1241.64,471908380.0,12783.34,4956126.83
2022-05-20,-0.07,1240.72,1252.96,1232.33,1240.71,478243537.0,12445.41,4949663.41
2022-05-23,-1.77,1246.56,1246.58,1207.99,1218.81,533081953.0,13320.7,4862102.7
2022-05-24,1.2,1218.87,1233.38,1203.28,1233.38,500421297.0,13401.74,4920380.78
2022-05-25,2.84,1238.52,1268.43,1234.17,1268.43,621917873.0,16548.47,5060778.74
2022-05-26,0.01,1273.8,1278.11,1261.55,1268.57,515867763.0,13746.47,5061797.97
2022-05-27,1.33,1270.56,1286.99,1269.29,1285.45,574503500.0,16065.74,5129685.05
2022-05-30,0.66,1290.11,1296.22,1281.27,1293.92,557306395.0,16478.95,5163513.7
2022-05-31,-0.1,1288.63,1297.64,1280.44,1292.68,561781548.0,16088.52,5158207.43
2022-06-01,0.53,1289.56,1302.25,1286.01,1299.52,539788250.0,16025.55,5185589.69
2022-06-02,-0.84,1300.58,1302.66,1283.32,1288.62,538301173.0,16439.45,5144083.42
2022-06-03,-0.05,1284.62,1292.78,1276.37,1287.98,450034152.0,12894.22,5141742.95
2022-06-06,0.16,1290.04,1302.14,1281.95,1290.01,563579569.0,16920.85,5149692.14
2022-06-07,0.1,1285.07,1291.35,1260.92,1291.35,637743194.0,17811.19,5154998.21
2022-06-08,1.28,1297.56,1316.78,1294.27,1307.91,553325159.0,16732.88,5221439.69
2022-06-09,-0.01,1310.35,1312.44,1300.85,1307.8,438163785.0,12659.27,5221181.16
2022-06-10,-1.81,1298.78,1309.59,1284.08,1284.08,578092920.0,16940.21,5127498.12
2022-06-13,-4.44,1251.08,1261.54,1226.01,1227.04,691169430.0,18493.61,4899541.5
2022-06-14,0.27,1213.44,1239.36,1211.13,1230.31,533972830.0,14498.35,4912607.43
2022-06-15,-1.33,1231.23,1235.56,1195.19,1213.93,658898559.0,16451.79,4847288.34
2022-06-16,1.87,1227.24,1246.32,1223.0,1236.63,532850205.0,14724.78,4938037.97
2022-06-17,-1.56,1210.5,1220.41,1191.92,1217.3,701677952.0,17306.6,4860800.98
2022-06-20,-3.03,1218.37,1221.6,1180.4,1180.4,629456630.0,15412.63,4713331.55
2022-06-21,-0.67,1172.98,1189.97,1162.94,1172.47,661477135.0,15743.34,4676715.99
2022-06-22,-0.27,1180.11,1185.86,1162.98,1169.27,555080231.0,13286.38,4676628.29
2022-06-23,1.68,1162.06,1188.88,1162.06,1188.88,408965840.0,10142.72,4754756.12
2022-06-24,-0.29,1190.82,1196.85,1185.48,1185.48,433440195.0,10164.51,4740926.73
2022-06-27,1.46,1189.12,1203.51,1187.38,1202.82,496647223.0,12296.98,4810319.4
2022-06-28,1.27,1202.41,1221.74,1198.99,1218.1,550784089.0,14403.27,4871737.61
2022-06-29,0.0,1208.22,1219.58,1207.38,1218.09,528777015.0,11821.71,4871792.04
2022-06-30,-1.68,1218.22,1220.51,1197.6,1197.6,483722512.0,11306.06,4789441.33
2022-07-01,0.11,1193.04,1202.41,1170.95,1198.9,502279208.0,11397.64,4794015.5
2022-07-04,-0.28,1206.47,1208.96,1192.63,1195.53,418821259.0,10071.25,4780597.76
2022-07-05,-1.19,1198.42,1200.99,1181.29,1181.29,580368009.0,13785.46,4723697.96
2022-07-06,-2.68,1167.25,1175.26,1147.63,1149.61,526456628.0,12551.63,4597372.13
2022-07-07,1.47,1148.97,1166.48,1142.8,1166.48,385079470.0,9047.73,4665068.01
2022-07-08,0.41,1174.53,1177.18,1164.23,1171.31,447421568.0,10410.33,4684127.57
2022-07-11,-1.37,1161.3,1165.23,1144.55,1155.29,508156757.0,11432.8,4619859.13
2022-07-12,1.69,1154.31,1174.82,1153.55,1174.82,496055973.0,10651.65,4697481.41
2022-07-13,-0.08,1173.46,1182.21,1170.92,1173.92,535650937.0,11532.24,4693988.36
2022-07-14,0.7,1170.7,1182.17,1170.04,1182.17,507216461.0,10953.87,4726935.88
2022-07-15,-0.25,1183.15,1189.66,1178.12,1179.25,574124432.0,13099.07,4709520.87
2022-07-18,-0.23,1184.74,1184.93,1174.7,1176.49,492856915.0,11218.9,4704751.85
2022-07-19,0.16,1176.1,1180.46,1168.99,1178.33,501124660.0,11246.97,4712170.76
2022-07-20,1.34,1188.12,1198.63,1185.82,1194.14,620272508.0,14153.55,4775143.99
2022-07-21,0.36,1195.03,1201.91,1194.97,1198.47,503352253.0,12103.45,4792765.93
2022-07-22,-0.31,1199.16,1202.69,1194.76,1194.76,448394832.0,10853.19,4777712.05
2022-07-25,-0.52,1191.43,1198.16,1184.32,1188.5,410702174.0,9916.28,4752924.78
2022-07-26,-0.29,1189.2,1194.15,1184.44,1185.07,410383805.0,9435.0,4739219.86
2022-07-27,0.5,1180.83,1191.04,1178.58,1191.04,419817336.0,10013.67,4762590.31
2022-07-28,1.43,1201.77,1214.03,1198.68,1208.12,635061785.0,15327.91,4830813.0
2022-07-29,-0.15,1214.32,1217.84,1206.33,1206.33,555336026.0,15017.85,4824421.6
2022-08-01,2.07,1209.05,1231.35,1209.04,1231.35,670069992.0,16177.78,4923935.91
2022-08-02,0.83,1230.31,1241.91,1224.11,1241.62,785068011.0,16868.38,4964889.0
2022-08-03,0.66,1233.84,1250.2,1232.41,1249.76,755838699.0,17549.39,4997159.32
2022-08-04,0.35,1252.49,1257.38,1247.38,1254.15,690157764.0,16987.94,5014918.03
2022-08-05,-0.11,1250.25,1253.75,1245.05,1252.74,673256752.0,15549.09,5009058.73
2022-08-08,0.32,1252.36,1258.84,1252.04,1256.75,665435102.0,15785.47,5025003.55
2022-08-09,0.17,1260.36,1263.14,1252.84,1258.85,688557188.0,15951.03,5033346.22
2022-08-10,-0.19,1255.69,1260.36,1253.89,1256.5,622331132.0,14376.62,5024338.27
2022-08-11,-0.35,1267.37,1268.03,1245.85,1252.07,772159040.0,18760.24,5006499.11
2022-08-12,0.82,1250.66,1262.33,1248.65,1262.33,511886980.0,13043.42,5044430.85
2022-08-15,0.94,1268.56,1274.24,1267.14,1274.2,604730273.0,15492.25,5096850.8
2022-08-16,0.04,1274.08,1275.93,1271.11,1274.69,589362273.0,14928.45,5098883.61
2022-08-17,0.05,1276.78,1280.61,1271.97,1275.28,679220987.0,17657.97,5101372.67
2022-08-18,-0.13,1273.45,1283.15,1268.64,1273.66,562686777.0,15315.09,5095642.62
2022-08-19,-0.35,1272.23,1280.0,1263.45,1269.18,580572379.0,14899.78,5077769.65
2022-08-22,-0.69,1264.64,1270.57,1255.83,1260.43,582762255.0,14808.01,5043160.05
2022-08-23,0.82,1253.45,1270.81,1253.45,1270.81,532182869.0,14028.99,5084393.85
2022-08-24,0.5,1275.57,1280.36,1272.33,1277.16,577084444.0,15170.39,5109533.51
2022-08-25,0.92,1280.39,1289.18,1280.28,1288.88,593179564.0,15454.79,5156499.93
2022-08-26,-0.49,1291.29,1295.12,1280.05,1282.57,634338134.0,16044.38,5131561.31
2022-08-29,-0.92,1263.43,1270.8,1249.17,1270.8,806882024.0,20534.85,5084548.12
2022-08-30,0.68,1274.97,1287.65,1274.0,1279.39,503186566.0,13820.27,5119471.56
2022-08-31,0.09,1276.49,1285.29,1274.99,1280.51,471200081.0,12682.4,5124330.91
2022-09-05,-0.25,1280.26,1285.7,1275.35,1277.35,490510700.0,13382.32,5110146.64
2022-09-06,0.0,1279.58,1286.92,1277.4,1277.4,558719359.0,14544.32,5110363.66
2022-09-07,-2.68,1274.6,1275.07,1243.17,1243.17,809436981.0,20300.48,4973812.58
2022-09-08,-0.69,1251.06,1251.36,1234.6,1234.6,566727824.0,14396.18,4939395.44
2022-09-09,1.15,1241.26,1248.78,1228.54,1248.78,557418787.0,13784.39,4995997.65
2022-09-12,0.07,1255.0,1257.8,1248.97,1249.62,377194150.0,10733.14,4999336.23
2022-09-13,-0.1,1251.1,1252.35,1243.87,1248.4,442662921.0,12735.55,4994647.12
2022-09-14,-0.61,1229.76,1242.17,1228.51,1240.77,581059568.0,14339.89,4963970.27
2022-09-15,0.39,1247.34,1250.93,1243.45,1245.66,408486517.0,11285.8,4983412.89
2022-09-16,-0.93,1243.38,1246.17,1230.37,1234.03,594796235.0,15490.26,4936811.1
2022-09-19,-2.32,1231.45,1233.46,1202.07,1205.43,667832895.0,16690.4,4822505.42
2022-09-20,1.12,1212.08,1218.93,1199.71,1218.93,453790095.0,11145.98,4876264.9
2022-09-21,-0.69,1213.47,1217.28,1204.68,1210.55,372539627.0,9763.92,4842620.08
2022-09-22,0.34,1200.34,1214.7,1196.64,1214.7,451242639.0,11653.05,4859050.33
2022-09-23,-0.94,1212.61,1216.59,1201.45,1203.28,460913296.0,11281.1,4814052.8
2022-09-26,-2.4,1186.41,1190.27,1159.12,1174.35,726394677.0,17539.7,4698520.91
2022-09-27,-0.67,1177.51,1180.75,1166.44,1166.54,442374060.0,10605.2,4667426.52
2022-09-28,-1.96,1158.53,1162.6,1142.79,1143.62,505830380.0,11774.37,4577968.59
2022-09-29,-1.53,1157.09,1159.49,1126.07,1126.07,1404661722.0,11221.55,4508067.97
2022-09-30,0.54,1115.2,1135.47,1099.44,1132.11,698208545.0,17133.22,4533275.51
2022-10-03,-4.03,1124.46,1126.46,1079.86,1086.44,520084159.0,11519.59,4349813.64
2022-10-04,-0.76,1095.73,1100.42,1069.74,1078.14,553803580.0,12047.48,4316479.69
2022-10-05,2.42,1092.08,1110.21,1092.08,1104.26,421594964.0,9410.88,4421221.07
2022-10-06,-2.69,1105.31,1106.97,1072.57,1074.52,511506306.0,11110.51,4302200.28
2022-10-07,-3.59,1061.93,1062.23,1022.38,1035.91,812685473.0,16973.65,4146787.33
2022-10-10,0.63,1019.67,1051.02,1012.94,1042.48,660832598.0,15055.38,4182236.77
2022-10-11,-3.48,1036.39,1036.42,998.64,1006.2,623577722.0,12874.42,4036351.45
2022-10-12,2.84,1006.1,1039.44,1002.89,1034.81,586918475.0,11472.18,4151303.39
2022-10-13,1.56,1035.33,1050.99,1025.04,1050.99,437116711.0,8895.69,4216121.51
2022-10-14,1.03,1063.07,1068.12,1055.29,1061.85,601890004.0,14481.4,4260059.88
2022-10-17,-0.97,1053.46,1054.05,1033.59,1051.58,453111613.0,9548.4,4218522.21
2022-10-18,1.15,1065.6,1071.74,1057.71,1063.66,484222884.0,10166.66,4267347.64
2022-10-19,-0.34,1065.08,1065.99,1052.29,1060.07,371045413.0,8271.16,4255747.17
2022-10-20,-0.15,1056.14,1065.28,1048.21,1058.45,376010605.0,8388.59,4249445.08
